순번,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용도,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감율,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진 설계 적용 여부,내진 능력
seq,plot_lc,signgu_cd,lgldong_cd,plot_div_cd,bun,ji,mng_bldstr_regstr,regstr_div_cd,regstr_div_cd_nm,regstr_knd_cd,regstr_knd_cd_nm,rdnmsys,buld_nm,sprar_nm,blck,lot,outoflot_cnt,nadres_rd_cd,nadres_lgldong_cd,nadres_grnd_udgd_cd,nadres_bbno,nadres_buno,dong_nm,main_atach_div_cd,main_atach_div_cd_nm,plot_ar,bld_ar,bdtlrt,totflar,flart_calc_totflar,flart,strct_cd,strct_cd_nm,etc_strct,main_ppos_cd,main_ppos_cd_nm,etc_ppos,rf_cd,rf_cd_nm,etc_rf,gnr_cnt,hshld_cnt,hgt,grnd_fl_cnt,udgd_fl_cnt,rdng_elvtr_cnt,emgnc_usg_elvtr_cnt,atach_bldstr_cnt,atach_bldstr_ar,tot_dong_totflar,insdhous_mchntp_cnt,insdhous_mchntp_ar,outhous_mchntp_cnt,outhous_mchntp_ar,insdhous_indptp_cnt,insdhous_indptp_ar,outhous_indptp_cnt,outhous_indptp_ar,prmsn_dd,bgncst_dd,use_aprv_dd,prmsn_no_yr,prmsn_no_instt_cd,prmsn_no_instt_cd_nm,prmsn_no_div_cd,prmsn_no_div_cd_nm,hoadr,energy_efic_grd,energy_redcn_rt,epi,ecofrnd_bldstr_grd,ecofrnd_bldstr_cert_score,intlgnt_bldstr_grd,intlgnt_bldstr_cert_score,crt_ymd,rserthqk_dsign_aplcn_yn,rserthqk_ablty
8,서울특별시 중구 남대문로5가 6-14번지,11140,11800,0,6,14,11140-3381,1,일반,2,일반건축물,서울특별시 중구 세종대로1길 8,,,,,0,111404103193,11801,0,8,0,,0,주건축물,0E-9,0E-9,0E-9,132.240000000,0E-9,0E-9,11,벽돌구조,연와조,4000,제2종근린생활시설,영업,20,기와,와즙,0,0,0E-9,0,0,0,0,0,0E-9,132.240000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20200828,0,
9,서울특별시 중구 남대문로5가 6-15번지,11140,11800,0,6,15,11140-3382,1,일반,2,일반건축물,서울특별시 중구 세종대로5길 35,,,,,0,111404103201,11801,0,35,0,,0,주건축물,0E-9,0E-9,0E-9,5616.790000000,0E-9,0E-9,21,철근콘크리트구조,철근콘크리트조,14000,업무시설,사무실,10,(철근)콘크리트,스라브,0,0,0E-9,10,3,0,0,0,0E-9,5616.790000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,19830409,,19840900,,,,,,0,,0E-9,0,,0,,0,20171118,,
10,서울특별시 중구 남대문로5가 6-23번지,11140,11800,0,6,23,11140-3383,1,일반,2,일반건축물,서울특별시 중구 세종대로 11,조광빌딩,,,,0,111402005001,11806,0,11,0,,0,주건축물,0E-9,0E-9,0E-9,340.920000000,0E-9,0E-9,21,철근콘크리트구조,"철근콘크리트조, 연와조",3000,제1종근린생활시설,영업,10,(철근)콘크리트,평옥개,0,0,0E-9,6,0,0,0,0,0E-9,340.920000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20200617,0,
1,서울특별시 중구 회현동3가,11140,12300,0,0,0,11140-4639,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,0E-9,0E-9,2463.980000000,0E-9,0E-9,21,철근콘크리트구조,철근콘크리트,3000,제1종근린생활시설,"점포, 교육연구시설, 근린생활시설, 사무실",10,(철근)콘크리트,평옥개,0,0,0E-9,11,1,0,0,0,0E-9,2463.980000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19690905,,,,,,0,,0E-9,0,,0,,0,20231023,0,
2,서울특별시 중구 회현동3가 1-5번지,11140,12300,0,1,5,11140-4645,1,일반,2,일반건축물,서울특별시 중구 퇴계로 116-1,삼영빌딩,,,,0,111403101011,12304,0,116,1,,0,주건축물,243.300000000,239.480000000,98.430000000,2463.980000000,2301.370000000,945.900000000,21,철근콘크리트구조,철근콘크리트조,14000,업무시설,"제1,2종근린생활시설",10,(철근)콘크리트,평옥개,0,0,36.400000000,11,1,0,0,0,0E-9,2463.980000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20231023,0,
3,서울특별시 중구 회현동3가 1-6번지,11140,12300,0,1,6,11140-4646,1,일반,2,일반건축물,서울특별시 중구 퇴계로 116,,,,,0,111403101011,12304,0,116,0,,0,주건축물,0E-9,0E-9,0E-9,61.290000000,0E-9,0E-9,51,일반목구조,목조,4000,제2종근린생활시설,근린생활시설,20,기와,와즙,0,1,0E-9,2,0,0,0,0,0E-9,61.290000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20231023,0,
4,서울특별시 중구 회현동3가 1-7번지,11140,12300,0,1,7,11140-4647,1,일반,2,일반건축물,서울특별시 중구 퇴계로 114-3,,,,,0,111403101011,12304,0,114,3,,0,주건축물,0E-9,0E-9,0E-9,264.460000000,0E-9,0E-9,51,일반목구조,목조,4000,제2종근린생활시설,"제2종근린생활시설(일반음식점),제1종근린생활시설(미용원)",20,기와,와즙,0,1,0E-9,2,0,0,0,0,0E-9,264.460000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20231023,0,
5,서울특별시 중구 회현동3가 1-8번지,11140,12300,0,1,8,11140-4648,1,일반,2,일반건축물,서울특별시 중구 퇴계로 114-2,,,,,0,111403101011,12304,0,114,2,,0,주건축물,0E-9,0E-9,0E-9,74.940000000,0E-9,0E-9,51,일반목구조,목조,3000,제1종근린생활시설,근린생활시설,20,기와,와즙,0,0,0E-9,2,0,0,0,0,0E-9,74.940000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20241120,0,
6,서울특별시 중구 회현동3가 1-9번지,11140,12300,0,1,9,11140-4649,1,일반,2,일반건축물,서울특별시 중구 퇴계로 114-1,,,,,0,111403101011,12304,0,114,1,,0,주건축물,0E-9,0E-9,0E-9,76.030000000,0E-9,0E-9,51,일반목구조,목조,3000,제1종근린생활시설,영업,20,기와,와즙,0,0,0E-9,2,0,0,0,0,0E-9,76.030000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20231023,0,
7,서울특별시 중구 회현동3가 1-10번지,11140,12300,0,1,10,11140-4650,1,일반,2,일반건축물,서울특별시 중구 퇴계로 114,,,,,0,111403101011,12304,0,114,0,,0,주건축물,72.700000000,58.060000000,110.440000000,110.440000000,110.440000000,151.810000000,51,일반목구조,목조,4000,제2종근린생활시설,제2종근린생활시설(일반음식점),20,기와,시멘트기와즙,0,1,7.200000000,2,0,0,0,0,0E-9,110.440000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20231023,0,
8,서울특별시 중구 회현동3가 1-11번지,11140,12300,0,1,11,11140-4651,1,일반,2,일반건축물,서울특별시 중구 퇴계로 110,서울N스퀘어,,,,1,111403101011,12304,0,110,0,,0,주건축물,1842.010000000,890.950000000,48.370000000,16367.600000000,10125.760000000,549.710000000,21,철근콘크리트구조,"철근콘크리트, 철골조",14000,업무시설,업무시설,10,(철근)콘크리트,평슬라브,0,0,63.200000000,15,4,2,1,0,0E-9,16367.600000000,0,0E-9,0,0E-9,59,4064.950000000,14,216.000000000,,,19840224,,,,,,0,,0E-9,0,,0,,0,20240520,1,VII-0.204g
9,서울특별시 중구 회현동3가 2번지,11140,12300,0,2,0,11140-4654,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,0E-9,0E-9,541.360000000,0E-9,0E-9,51,일반목구조,목조,1000,단독주택,주택,20,기와,와즙,0,1,0E-9,2,0,0,0,0,0E-9,541.360000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20231023,0,
10,서울특별시 중구 회현동3가 2번지,11140,12300,0,2,0,11140-4652,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,0E-9,0E-9,541.360000000,0E-9,0E-9,51,일반목구조,목조,1000,단독주택,주택,20,기와,와즙,0,1,0E-9,2,0,0,0,0,0E-9,541.360000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20231023,0,
1,서울특별시 중구 명동2가 1-1번지,11140,12700,0,1,1,11140-100225055,1,일반,2,일반건축물,서울특별시 중구 명동길 74,주교관 나동,,,,0,111404103165,12702,0,74,0,,0,주건축물,48845.400000000,245.120000000,0E-9,1340.920000000,877.050000000,0E-9,21,철근콘크리트구조,철근콘크리트,Z5000,문화및집회시설,종교시설,10,(철근)콘크리트,모임지붕,0,0,0E-9,4,1,0,0,0,0E-9,1340.920000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19560805,,,,,,0,,0E-9,0,,0,,0,20230904,0,
2,서울특별시 중구 명동2가 1-1번지,11140,12700,0,1,1,11140-100225061,1,일반,2,일반건축물,서울특별시 중구 명동길 74,명동대성당 교육관,,,,0,111404103165,12702,0,74,0,,0,주건축물,48845.400000000,347.970000000,0E-9,1362.720000000,1024.470000000,0E-9,21,철근콘크리트구조,"철근콘크리트, 벽돌구조",Z5000,문화및집회시설,종교시설,10,(철근)콘크리트,모임지붕,0,0,0E-9,3,1,0,0,0,0E-9,1362.720000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19560805,,,,,,0,,0E-9,0,,0,,0,20230904,0,
3,서울특별시 중구 명동2가 1-1번지,11140,12700,0,1,1,11140-100225059,1,일반,2,일반건축물,서울특별시 중구 명동길 74,명동대성당,,,,0,111404103165,12702,0,74,0,,0,주건축물,48845.400000000,1365.250000000,0E-9,1784.680000000,1469.270000000,0E-9,11,벽돌구조,벽돌구조,Z5000,문화및집회시설,종교시설,10,(철근)콘크리트,모임지붕,0,0,0E-9,2,1,0,0,0,0E-9,1784.680000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19560805,,,,,,0,,0E-9,0,,0,,0,20230904,0,
4,서울특별시 중구 명동2가 1-1번지,11140,12700,0,1,1,11140-100225062,1,일반,2,일반건축물,서울특별시 중구 명동길 74,주교동 가동,,,,0,111404103165,12702,0,74,0,,0,주건축물,48845.400000000,313.980000000,0E-9,1384.430000000,1348.000000000,0E-9,21,철근콘크리트구조,철근콘크리트,Z5000,문화및집회시설,종교시설,10,(철근)콘크리트,모임지붕,0,0,0E-9,5,0,0,0,0,0E-9,1384.430000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19560805,,,,,,0,,0E-9,0,,0,,0,20230904,0,
5,서울특별시 중구 명동2가 1-1번지,11140,12700,0,1,1,11140-100225057,1,일반,2,일반건축물,서울특별시 중구 명동길 74,명동대성당 기계실,,,,0,111404103165,12702,0,74,0,,0,주건축물,48845.400000000,0E-9,0E-9,279.000000000,0E-9,0E-9,21,철근콘크리트구조,철근콘크리트,Z5000,문화및집회시설,종교시설,90,기타지붕,평슬라브,0,0,0E-9,0,1,0,0,0,0E-9,279.000000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19560805,,,,,,0,,0E-9,0,,0,,0,20230904,0,
6,서울특별시 중구 명동2가 1-1번지,11140,12700,0,1,1,11140-100225058,1,일반,2,일반건축물,서울특별시 중구 명동길 74,명동대성당 문화관,,,,0,111404103165,12702,0,74,0,,0,주건축물,48845.400000000,791.420000000,0E-9,2416.200000000,2186.320000000,0E-9,21,철근콘크리트구조,"철근콘크리트, 벽돌구조",Z5000,문화및집회시설,종교시설,10,(철근)콘크리트,모임지붕,0,0,0E-9,3,1,1,0,0,0E-9,2416.200000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19560805,,,,,,0,,0E-9,0,,0,,0,20230904,0,
7,서울특별시 중구 명동2가 1-1번지,11140,12700,0,1,1,11140-100225063,1,일반,2,일반건축물,서울특별시 중구 명동길 74,명동대성당 사제관,,,,0,111404103165,12702,0,74,0,,0,주건축물,48845.400000000,432.790000000,0E-9,1232.560000000,1135.070000000,0E-9,21,철근콘크리트구조,"철근콘크리트, 벽돌구조",Z5000,문화및집회시설,종교시설,10,(철근)콘크리트,모임지붕,0,0,0E-9,3,1,0,0,0,0E-9,1232.560000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19560805,,,,,,0,,0E-9,0,,0,,0,20230904,0,
8,서울특별시 중구 명동2가 1-1번지,11140,12700,0,1,1,11140-5121,1,일반,2,일반건축물,서울특별시 중구 명동길 74-1,성애관,,,,0,111404103165,12702,0,74,1,,0,주건축물,48845.400000000,405.290000000,0E-9,810.580000000,810.580000000,0E-9,11,벽돌구조,연와조,10000,교육연구시설,교육연구시설(교육원),20,기와,와즙,0,0,0E-9,2,0,0,0,0,0E-9,810.580000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19610930,,,,,,0,,0E-9,0,,0,,0,20231023,0,
9,서울특별시 중구 명동2가 1-1번지,11140,12700,0,1,1,11140-5128,1,일반,2,일반건축물,서울특별시 중구 명동길 74-1,성미관,,,,0,111404103165,12702,0,74,1,,0,주건축물,48845.400000000,776.520000000,0E-9,3882.170000000,3341.770000000,0E-9,21,철근콘크리트구조,철근콘크리트,10000,교육연구시설,교육연구시설(교육원),10,(철근)콘크리트,슬라브,0,0,0E-9,5,1,0,0,0,0E-9,3882.170000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19721226,,,,,,0,,0E-9,0,,0,,0,20231023,0,
10,서울특별시 중구 명동2가 1-3번지,11140,12700,0,1,3,11140-5120,1,일반,2,일반건축물,서울특별시 중구 명동길 74-3,천주교서울대교구청 별관,,,,1,111404103165,12702,0,74,3,,0,주건축물,48845.400000000,706.940000000,0E-9,5283.500000000,3986.140000000,0E-9,21,철근콘크리트구조,철근콘크리트,14000,업무시설,업무시설,10,(철근)콘크리트,슬라브,0,0,0E-9,6,2,2,0,0,0E-9,5283.500000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19710402,,,,,,0,,0E-9,0,,0,,0,20231023,0,
1,서울특별시 중구 충무로5가 2-1번지,11140,13300,0,2,1,11140-6222,1,일반,2,일반건축물,서울특별시 중구 퇴계로51길 11,,,,,0,111404103358,13301,0,11,0,,0,주건축물,86.900000000,74.560000000,85.790000000,205.100000000,205.100000000,236.010000000,11,벽돌구조,연와조,3000,제1종근린생활시설,근린생활시설,10,(철근)콘크리트,평스라브,0,0,8.900000000,3,0,0,0,0,0E-9,205.100000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19571101,,,,,,0,,0E-9,0,,0,,0,20171118,,
2,서울특별시 중구 충무로5가 2-2번지,11140,13300,0,2,2,11140-6223,1,일반,2,일반건축물,서울특별시 중구 퇴계로51길 9,,,,,0,111404103358,13301,0,9,0,,0,주건축물,0E-9,0E-9,0E-9,85.300000000,0E-9,0E-9,11,벽돌구조,연와조,3000,제1종근린생활시설,점포(근린생활시설),20,기와,와즙,0,0,0E-9,2,0,0,0,0,0E-9,85.300000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20171118,,
3,서울특별시 중구 충무로5가 2-4번지,11140,13300,0,2,4,11140-6224,1,일반,2,일반건축물,서울특별시 중구 퇴계로51길 7,,,,,0,111404103358,13301,0,7,0,,0,주건축물,0E-9,0E-9,0E-9,1091.180000000,0E-9,0E-9,21,철근콘크리트구조,철근콘크리트,3000,제1종근린생활시설,"점포, 사무실",10,(철근)콘크리트,평옥개,0,0,0E-9,3,1,0,0,0,0E-9,1091.180000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19761025,,,,,,0,,0E-9,0,,0,,0,20171205,,
4,서울특별시 중구 충무로5가 2-6번지,11140,13300,0,2,6,11140-6225,1,일반,2,일반건축물,서울특별시 중구 동호로31길 24-4,,,,,0,111404103108,13301,0,24,4,,0,주건축물,108.400000000,0E-9,0E-9,169.830000000,0E-9,0E-9,11,벽돌구조,연와조,4000,제2종근린생활시설,근린생활시설,20,기와,와즙,0,0,0E-9,3,0,0,0,0,0E-9,169.830000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19570314,,,,,,0,,0E-9,0,,0,,0,20170214,,
5,서울특별시 중구 충무로5가 2-7번지,11140,13300,0,2,7,11140-6226,1,일반,2,일반건축물,서울특별시 중구 마른내로12길 17-32,,,,,0,111404103121,13301,0,17,32,,0,주건축물,0E-9,0E-9,0E-9,102.020000000,0E-9,0E-9,51,일반목구조,목조,4000,제2종근린생활시설,제2종근린생활시설,20,기와,와즙,0,0,0E-9,2,0,0,0,0,0E-9,102.020000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19570505,,,,,,0,,0E-9,0,,0,,0,20170209,,
6,서울특별시 중구 충무로5가 2-9번지,11140,13300,0,2,9,11140-1000000000000001425922,1,일반,2,일반건축물,서울특별시 중구 마른내로12길 17-26,에스빌딩,,,,0,111404103121,13301,0,17,26,,0,주건축물,219.000000000,130.930000000,59.785400000,783.540000000,642.480000000,293.369900000,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"제조업소,사무소",10,(철근)콘크리트,(철근)콘크리트,0,0,22.750000000,5,1,1,0,0,0E-9,783.540000000,0,0E-9,0,0E-9,0,0E-9,1,12.500000000,20211202,20220305,20230310,2021,3010180,건축과,1101,신축허가,1,,0E-9,0,,0,,0,20230421,0,VII-0.170g
7,서울특별시 중구 충무로5가 2-10번지,11140,13300,0,2,10,11140-6230,1,일반,2,일반건축물,서울특별시 중구 동호로31길 24-3,,,,,0,111404103108,13301,0,24,3,,0,주건축물,0E-9,86.640000000,0E-9,173.680000000,0E-9,0E-9,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"근린생활시설, 주택",10,(철근)콘크리트,스라브,0,1,0E-9,2,0,0,0,0,0E-9,173.680000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19621030,,,,,,0,,0E-9,0,,0,,0,20230802,0,
8,서울특별시 중구 충무로5가 2-11번지,11140,13300,0,2,11,11140-6231,1,일반,2,일반건축물,서울특별시 중구 동호로31길 24,,,,,0,111404103108,13301,0,24,0,,0,주건축물,73.700000000,38.550000000,52.310000000,67.910000000,67.910000000,92.140000000,51,일반목구조,목조,4000,제2종근린생활시설,제2종근린생활시설,20,기와,와즙,0,1,0E-9,2,0,0,0,0,0E-9,67.910000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19560628,,,,,,0,,0E-9,0,,0,,0,20220824,0,
9,서울특별시 중구 충무로5가 2-13번지,11140,13300,0,2,13,11140-6232,1,일반,2,일반건축물,서울특별시 중구 동호로31길 28,,,,,0,111404103108,13301,0,28,0,,0,주건축물,0E-9,0E-9,0E-9,105.920000000,0E-9,0E-9,51,일반목구조,목조,3000,제1종근린생활시설,점포,20,기와,와즙,0,0,0E-9,2,0,0,0,0,0E-9,105.920000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20171118,,
10,서울특별시 중구 충무로5가 2-15번지,11140,13300,0,2,15,11140-6234,1,일반,2,일반건축물,서울특별시 중구 동호로31길 34-3,,,,,0,111404103108,13301,0,34,3,,0,주건축물,0E-9,0E-9,0E-9,35.900000000,0E-9,0E-9,11,벽돌구조,연와조,1000,단독주택,주택,20,기와,개와즙,0,1,0E-9,1,0,0,0,0,0E-9,35.900000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19581001,,,,,,0,,0E-9,0,,0,,0,20170314,,
1,서울특별시 중구 남산동2가 1-1번지,11140,12900,0,1,1,11140-5475,1,일반,2,일반건축물,서울특별시 중구 퇴계로 130,서울프린스호텔,,,,1,111403101011,12908,0,130,0,,0,주건축물,367.300000000,326.280000000,88.830000000,4336.630000000,3869.130000000,1053.400000000,21,철근콘크리트구조,철근콘크리트조,15000,숙박시설,"숙박시설, 근린생활시설, 위락시설",10,(철근)콘크리트,스라브,0,0,39.600000000,12,1,0,0,0,0E-9,4336.630000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19611210,,,,,,0,,0E-9,0,,0,,0,20241016,0,
2,서울특별시 중구 남산동2가 1-2번지,11140,12900,0,1,2,11140-100225655,1,일반,2,일반건축물,서울특별시 중구 퇴계로 128,,,,,0,111403101011,12807,0,128,0,,0,주건축물,1232.400000000,606.280000000,49.195100000,8836.020000000,4100.870000000,332.754800000,42,철골철근콘크리트구조,철골철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,평슬라브,0,0,45.300000000,9,6,5,0,0,0E-9,8836.020000000,76,99.830000000,0,0E-9,0,0E-9,4,57.750000000,20130710,20150323,20170104,2013,3010075,건축과,1101,신축허가,0,,0E-9,0,,0,,0,20230904,1,
3,서울특별시 중구 남산동2가 2번지,11140,12900,0,2,0,11140-100210673,1,일반,2,일반건축물,서울특별시 중구 퇴계로22길 17,서울남산초등학교,,,,2,111404103331,12901,0,17,0,동관동,0,주건축물,0E-9,928.480000000,0E-9,2894.650000000,2709.520000000,0E-9,21,철근콘크리트구조,철근콘크리트조,Z8000,교육연구및복지시설,교육연구및복지시설,10,(철근)콘크리트,평스라브,0,0,17.150000000,4,1,0,0,0,0E-9,2894.650000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,20100601,20111213,,,,,,0,,0E-9,0,,0,,0,20200428,0,
4,서울특별시 중구 남산동2가 2번지,11140,12900,0,2,0,11140-5478,1,일반,2,일반건축물,서울특별시 중구 퇴계로22길 17,서울남산초등학교,,,,2,111404103331,12901,0,17,0,본관동(주2),0,주건축물,0E-9,647.310000000,0E-9,2703.260000000,2457.330000000,0E-9,21,철근콘크리트구조,철근콘크리트조,10000,교육연구시설,교육연구및복지시설,10,(철근)콘크리트,콘크리트스라브,0,0,13.200000000,4,1,0,0,0,0E-9,2703.260000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20231023,0,
5,서울특별시 중구 남산동2가 2번지,11140,12900,0,2,0,11140-5479,1,일반,2,일반건축물,서울특별시 중구 퇴계로22길 17,서울남산초등학교,,,,2,111404103331,12901,0,17,0,정보센터동(주3),0,주건축물,0E-9,513.910000000,0E-9,1382.480000000,1382.480000000,0E-9,42,철골철근콘크리트구조,철골철근콘크리트조,10000,교육연구시설,교육연구및복지시설,90,기타지붕,아치판넬,0,0,16.250000000,3,0,0,0,0,0E-9,1382.480000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,20010915,20011005,20020711,,,,,,0,,0E-9,0,,0,,0,20231023,0,
6,서울특별시 중구 남산동2가 2번지,11140,12900,0,2,0,11140-1000000000000004224086,1,일반,2,일반건축물,서울특별시 중구 퇴계로22길 17,서울남산초등학교,,,,2,111404103331,12901,0,17,0,유치원동(주4),0,주건축물,8651.200000000,1243.920000000,14.380000000,2763.390000000,1935.250000000,22.370000000,41,철골콘크리트구조,철근콘크리트조,10000,교육연구시설,교육연구시설(유치원),90,기타지붕,평스라브,0,0,16.050000000,4,1,1,0,0,0E-9,2763.390000000,0,0E-9,0,0E-9,22,0E-9,0,0E-9,20211130,20221017,20240609,,,,,,0,1++,127.800000000,80,,0,,0,20241125,1,VII-0.176g
7,서울특별시 중구 남산동2가 6-1번지,11140,12900,0,6,1,11140-1000000000000002492216,2,집합,3,표제부,서울특별시 중구 퇴계로18길 7,아르센테,,,,3,111404103327,12903,0,7,0,주건축물제1동,0,주건축물,983.100000000,510.980000000,51.980000000,4834.610000000,2316.170000000,235.600000000,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,업무시설(오피스텔),10,(철근)콘크리트,철근콘크리트구조,0,0,19.970000000,6,5,1,0,0,0E-9,4834.610000000,39,492.400000000,0,0E-9,0,0E-9,2,33.000000000,20200909,20210531,20231016,2020,3010180,건축과,1101,신축허가,26,,0E-9,0,,0,,0,20240509,1,VII
8,서울특별시 중구 남산동2가 6-2번지,11140,12900,0,6,2,11140-5484,1,일반,2,일반건축물,서울특별시 중구 퇴계로18길 9,,,,,0,111404103327,12903,0,9,0,,0,주건축물,67.100000000,58.960000000,87.870000000,206.070000000,206.070000000,307.110000000,21,철근콘크리트구조,"철근콘크리트, 목조, 시멘트벽돌조",3000,제1종근린생활시설,근린생활시설,10,(철근)콘크리트,"평옥개, 세멘기와, 와즙",0,1,10.300000000,4,0,0,0,0,0E-9,0E-9,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19670926,,,,,,0,,0E-9,0,,0,,0,20231023,0,
9,서울특별시 중구 남산동2가 6-4번지,11140,12900,0,6,4,11140-100214493,1,일반,2,일반건축물,서울특별시 중구 퇴계로18길 11,,,,,0,111404103327,12903,0,11,0,,0,주건축물,73.100000000,36.310000000,49.670000000,124.730000000,124.730000000,170.630000000,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,12.350000000,4,0,0,0,0,0E-9,124.730000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,20130625,20130826,20140203,2013,3010075,건축과,1101,신축허가,0,,0E-9,0,,0,,0,20190530,1,
10,서울특별시 중구 남산동2가 7-1번지,11140,12900,0,7,1,11140-5487,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,0E-9,0E-9,23.140000000,0E-9,0E-9,51,일반목구조,목조,3000,제1종근린생활시설,점포,20,기와,와즙,0,0,0E-9,1,0,0,0,0,0E-9,23.140000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20231023,0,
1,서울특별시 중구 북창동 1-2번지,11140,11300,0,1,2,11140-2873,1,일반,2,일반건축물,서울특별시 중구 세종대로18길 28,성원빌딩,,,,5,111404103191,11302,0,28,0,,0,주건축물,261.100000000,229.770000000,88.000760000,3008.640000000,0E-9,1026.900000000,21,철근콘크리트구조,철근콘크리트,14000,업무시설,"사무실, 근린생활시설",10,(철근)콘크리트,스라브,0,0,0E-9,12,2,0,0,0,0E-9,3204.230000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19721127,,,,,,0,,0E-9,0,,0,,0,20241030,0,
