대지위치,gu_name,hdong_code,hdong_name,SYDATE,total_area,total_units,PNU,lng,lat
서울특별시 서대문구 미근동 91,서대문구,11130730,충현동,1988-12-30,0.0,2.0,1141010400000910000,126.96783157386,37.5623643417385
서울특별시 서대문구 미근동 93-1,서대문구,11130730,충현동,1989-01-24,0.0,2.0,1141010400000930001,126.967722008051,37.5623733218005
서울특별시 서대문구 냉천동 260-1,서대문구,11130520,천연동,2002-03-21,0.0,1.0,1141010500002600001,126.960953595618,37.5669646459914
서울특별시 마포구 성산동 64-12,마포구,11140720,성산1동,1995-10-20,0.0,8.0,1144012500000640012,126.91208258847,37.563103548852
서울특별시 강서구 공항동 15-21,강서구,11160690,공항동,2002-08-16,278.0,10.0,1150010800000150021,126.814141897512,37.563752414997
서울특별시 강서구 화곡동 371-11,강서구,11160730,화곡1동,2008-02-29,205.0,8.0,1150010300003710011,126.8384883399,37.536030749088
서울특별시 도봉구 쌍문동 507-43,도봉구,11100510,쌍문1동,2015-06-04,823.0,10.0,1132010500005070043,127.013819226741,37.6562783101576
서울특별시 도봉구 창동 455-2,도봉구,11100610,창3동,2014-12-26,417.0,14.0,1132010700004550002,127.040672510513,37.6372863110308
서울특별시 중구 신당동 333-280,중구,11020720,청구동,2002-07-26,124.3,4.0,1114016200003330280,127.015625734257,37.5565400413305
서울특별시 중구 신당동 432-521,중구,11020700,다산동,2001-04-20,163.67,12.0,1114016200004320521,127.005877889894,37.5511900827425
서울특별시 중구 신당동 432-2338,중구,11020700,다산동,1992-12-23,235.72,7.0,1114016200004322338,127.006704934293,37.5539458314163
서울특별시 중랑구 묵동 238-15,중랑구,11070650,묵2동,2016-09-30,372.6,15.0,1126010400002380015,127.076504544221,37.6124605664455
서울특별시 중랑구 면목동 174-10,중랑구,11070550,면목5동,2017-05-08,239.7,8.0,1126010100001740010,127.07763129819,37.5853672180313
서울특별시 중랑구 면목동 576-7,중랑구,11070720,면목3·8동,2008-11-21,188.1,7.0,1126010100005760007,127.08489734967,37.5837903434733
서울특별시 서초구 양재동 371-6,서초구,11220670,양재2동,1991-03-07,262.3,8.0,1165010200003710006,127.044214446811,37.4706875708077
서울특별시 서초구 양재동 376-7,서초구,11220670,양재2동,1997-04-24,544.8,18.0,1165010200003760007,127.044792992006,37.471220120419
서울특별시 서초구 우면동 6-6,서초구,11220660,양재1동,2006-12-06,184.6,7.0,1165010300000060006,127.026156791014,37.4690561717353
서울특별시 서초구 잠원동 55-7,서초구,11220550,잠원동,1996-09-24,2049.2,19.0,1165010600000550007,127.011580907156,37.5188046300872
서울특별시 서대문구 홍제동 5-41,서대문구,11130640,홍제3동,2003-10-02,168.3,8.0,1141011100000050041,126.950525218266,37.5948491031636
서울특별시 서대문구 북아현동 601,서대문구,11130740,북아현동,1993-01-30,265.84,7.0,1141011000006010000,126.959388521847,37.5598475981741
서울특별시 서대문구 홍제동 5-23,서대문구,11130640,홍제3동,2003-02-21,215.0,8.0,1141011100000050023,126.950609502624,37.5949614020065
서울특별시 강서구 화곡동 46-170,강서구,11160550,화곡본동,2010-05-17,258.0,10.0,1150010300000460170,126.847977807979,37.5436776926658
서울특별시 강서구 공항동 659-3,강서구,11160690,공항동,2011-06-20,165.2,8.0,1150010800006590003,126.815312091605,37.5578052475997
서울특별시 은평구 신사동 29-127,은평구,11120650,신사1동,1994-11-01,201.3,9.0,1138010900000290127,126.911679949562,37.5974482222111
서울특별시 은평구 신사동 40-7,은평구,11120660,신사2동,2002-05-06,167.7,8.0,1138010900000400007,126.909729956969,37.595429968474
서울특별시 은평구 신사동 200-83,은평구,11120660,신사2동,2002-08-13,169.0,10.0,1138010900002000083,126.909500394721,37.5951802181012
서울특별시 광진구 중곡동 134-43,광진구,11050560,중곡2동,2002-09-16,190.7,8.0,1121510100001340043,127.083710963494,37.5571966086846
서울특별시 광진구 중곡동 138-25,광진구,11050560,중곡2동,2003-04-10,337.8,11.0,1121510100001380025,127.08331636249,37.5586588455563
서울특별시 광진구 중곡동 150-79,광진구,11050580,중곡4동,2002-02-15,231.0,6.0,1121510100001500079,127.087638097653,37.5618700222882
서울특별시 광진구 중곡동 176-47,광진구,11050580,중곡4동,2002-01-10,238.0,7.0,1121510100001760047,127.08951613128,37.5673459479505
서울특별시 마포구 망원동 411-39,마포구,11140690,망원1동,2017-09-06,,15.0,1144012300004110039,126.905321295347,37.5559215212474
서울특별시 마포구 대흥동 22-42,마포구,11140600,대흥동,2020-11-05,172.0,12.0,1144010800000220042,126.944575427141,37.552489434708
서울특별시 도봉구 쌍문동 26-90,도봉구,11100520,쌍문2동,1996-03-25,218.1,9.0,1132010500000260090,127.037219716049,37.6603325315197
서울특별시 성북구 삼선동4가 323,성북구,11080820,삼선동,2008-01-21,290.9,19.0,1129011400003230000,127.014159299053,37.5898823542154
서울특별시 마포구 아현동 706-2,마포구,11140770,공덕동,1985-05-31,0.0,4.0,1144010100007060002,126.962328766604,37.5561423209098
서울특별시 마포구 아현동 706-3,마포구,11140770,공덕동,1985-01-24,0.0,4.0,1144010100007060003,126.962422968637,37.5560608106544
서울특별시 마포구 아현동 701-2,마포구,11140770,공덕동,1989-02-03,0.0,8.0,1144010100007010002,126.962166352702,37.55750250473
서울특별시 동작구 사당동 449-25,동작구,11200630,사당1동,2002-10-24,296.08,8.0,1159010700004490025,126.971099567071,37.4766266315781
서울특별시 금천구 독산동 193-4,금천구,11180550,독산4동,2007-10-12,431.1,8.0,1154510200001930004,126.903527799669,37.4708789212857
서울특별시 마포구 아현동 705-6,마포구,11140770,공덕동,2007-01-25,124.1,3.0,1144010100007050006,126.962613374626,37.5564200987916
서울특별시 마포구 아현동 705-9,마포구,11140770,공덕동,1986-09-05,0.0,6.0,1144010100007050009,126.962746154501,37.5561409216455
서울특별시 마포구 아현동 705-12,마포구,11140770,공덕동,1985-03-27,171.33,6.0,1144010100007050012,126.962499104645,37.5563470817598
서울특별시 광진구 자양동 649-3,광진구,11050650,자양2동,2003-08-20,196.4,8.0,1121510500006490003,127.080986197813,37.5303674738307
서울특별시 광진구 자양동 611-39,광진구,11050640,자양1동,1986-07-26,0.0,6.0,1121510500006110039,127.077398396488,37.5346977475461
서울특별시 광진구 자양동 633-5,광진구,11050640,자양1동,1992-02-22,269.4,10.0,1121510500006330005,127.081363202485,37.5327973947574
서울특별시 서대문구 홍제동 312-133,서대문구,11130620,홍제1동,1993-10-13,174.12,9.0,1141011100003120133,126.942609107345,37.5868767848791
서울특별시 서대문구 홍제동 322-2,서대문구,11130620,홍제1동,1985-01-29,2610.0,12.0,1141011100003220002,126.943578170231,37.5838699177841
서울특별시 서대문구 홍제동 322-71,서대문구,11130620,홍제1동,1984-07-09,150.0,1.0,1141011100003220071,126.942228938848,37.5830323325424
서울특별시 은평구 녹번동 89-4,은평구,11120510,녹번동,2001-06-07,109.5,4.0,1138010200000890004,126.931348145893,37.6052521656645
서울특별시 은평구 녹번동 95-43,은평구,11120510,녹번동,1976-10-26,0.0,8.0,1138010200000950043,126.930769050479,37.6057998093862
서울특별시 은평구 녹번동 89-23,은평구,11120510,녹번동,2003-09-26,267.0,9.0,1138010200000890023,126.930758776069,37.604910796685
서울특별시 은평구 녹번동 94-5,은평구,11120510,녹번동,1992-12-03,241.0,10.0,1138010200000940005,126.930531146372,37.6056422666742
서울특별시 은평구 녹번동 94-25,은평구,11120510,녹번동,1991-02-27,0.0,18.0,1138010200000940025,126.930670622438,37.6054489962782
서울특별시 은평구 녹번동 95-16,은평구,11120510,녹번동,1996-11-06,300.26,10.0,1138010200000950016,126.929684177573,37.6059787352575
서울특별시 은평구 녹번동 95-43,은평구,11120510,녹번동,1976-10-26,0.0,8.0,1138010200000950043,126.930769050479,37.6057998093862
서울특별시 동작구 사당동 285-37,동작구,11200660,사당4동,2008-02-27,279.0,8.0,1159010700002850037,126.968248981799,37.4812447439931
서울특별시 동작구 상도동 244-326,동작구,11200560,상도4동,1976-10-30,0.0,6.0,1159010200002440326,126.936527259816,37.4987379965456
서울특별시 동작구 사당동 64-256,동작구,11200730,사당2동,1987-08-01,194.0,5.0,1159010700000640256,126.977939459715,37.4908919735901
서울특별시 성북구 장위동 68-1355,성북구,11080770,장위2동,2019-11-22,272.0,8.0,1129013800000681355,127.049364496104,37.6106213453425
서울특별시 성북구 종암동 97-1,성북구,11080840,종암동,2020-02-24,343.0,18.0,1129013500000970001,127.035373378858,37.6012124657827
서울특별시 성북구 장위동 219-228,성북구,11080760,장위1동,2020-04-17,338.6,12.0,1129013800002190228,127.044039021698,37.6169227149693
서울특별시 성북구 정릉동 147-4,성북구,11080630,정릉2동,2021-03-11,392.0,18.0,1129013300001470004,127.012121809034,37.6031602203476
서울특별시 동작구 상도동 126-10,동작구,11200530,상도1동,1984-04-26,512.0,6.0,1159010200001260010,126.955783038068,37.4931834174161
서울특별시 동작구 상도동 210-357,동작구,11200560,상도4동,1993-07-29,288.0,10.0,1159010200002100357,126.941045930016,37.4961169677612
서울특별시 동작구 상도동 29-73,동작구,11200540,상도2동,2003-02-11,259.42,6.0,1159010200000290073,126.94521624239,37.5047718760125
서울특별시 동작구 사당동 233-6,동작구,11200670,사당5동,1991-10-16,0.0,4.0,1159010700002330006,126.968721825012,37.4839074410839
서울특별시 동작구 상도1동 335-1,동작구,11200530,상도1동,2001-08-27,196.24,6.0,1159010300003350001,126.952618393511,37.5016057899252
서울특별시 동작구 노량진동 54-21,동작구,11200720,노량진1동,1988-09-19,0.0,6.0,1159010100000540021,126.940750516774,37.5124804285017
서울특별시 동작구 사당동 312-3,동작구,11200660,사당4동,2016-06-16,235.0,10.0,1159010700003120003,126.972621735673,37.4815729945022
서울특별시 동작구 사당동 1021-49,동작구,11200630,사당1동,2015-04-22,140.9,9.0,1159010700010210049,126.979367512825,37.4809600571367
서울특별시 관악구 신림동 520-26,관악구,11210720,조원동,2016-04-12,222.5,14.0,1162010200005200026,126.912530792641,37.4851088095176
서울특별시 관악구 신림동 544-30,관악구,11210720,조원동,2016-06-24,366.8,15.0,1162010200005440030,126.910531818459,37.4819354929861
서울특별시 관악구 봉천동 180-409,관악구,11210620,인헌동,2016-12-23,241.0,14.0,1162010100001800409,126.965516272154,37.4702092209868
서울특별시 동작구 상도동 299-2,동작구,11200550,상도3동,1994-11-01,191.25,9.0,1159010200002990002,126.930958532696,37.4958580500178
서울특별시 동작구 대방동 391-232,동작구,11200680,대방동,1995-04-15,415.58,17.0,1159010800003910232,126.926059844829,37.502311334669
서울특별시 동작구 상도동 279-98,동작구,11200550,상도3동,1996-05-25,516.0,16.0,1159010200002790098,126.934988954891,37.495706444784
서울특별시 금천구 시흥동 840-11,금천구,11180570,시흥1동,2001-10-24,246.71,8.0,1154510300008400011,126.904083823595,37.4540151410236
서울특별시 성북구 하월곡동 90-1854,성북구,11080710,월곡1동,2015-01-19,355.0,16.0,1129013600000901854,127.033716117422,37.6050752260014
서울특별시 성북구 장위동 65-24,성북구,11080770,장위2동,2022-07-26,1654.0,10.0,1129013800000650024,127.055708536389,37.6105610380263
서울특별시 성북구 종암동 125-6,성북구,11080840,종암동,2016-11-17,436.0,12.0,1129013500001250006,127.028178399839,37.5982246450046
서울특별시 강북구 미아동 791-2806,강북구,11090690,삼양동,2019-02-19,322.0,10.0,1130510100007912806,127.015247307294,37.6238467399118
서울특별시 서대문구 천연동 90-21,서대문구,11130520,천연동,2000-11-15,192.0,8.0,1141010600000900021,126.959350332228,37.5686848264268
서울특별시 서대문구 천연동 98-12,서대문구,11130520,천연동,1991-12-17,0.0,16.0,1141010600000980012,126.960879299129,37.568346118138
서울특별시 서대문구 천연동 98-15,서대문구,11130520,천연동,2002-12-24,246.1,8.0,1141010600000980015,126.960361741824,37.5682071020761
서울특별시 서대문구 천연동 120-10,서대문구,11130520,천연동,2002-12-23,191.6,9.0,1141010600001200010,126.959659201115,37.5677018560322
서울특별시 서대문구 천연동 120-39,서대문구,11130520,천연동,1995-06-29,109.34,5.0,1141010600001200039,126.959532109166,37.5676601865345
서울특별시 송파구 잠실동 309-32,송파구,11240710,잠실본동,2003-12-04,174.9,8.0,1171010100003090032,127.081986616486,37.504071183852
서울특별시 강동구 상일동 178,강동구,11250760,상일동,1992-03-25,0.0,9.0,1174010300001780000,127.16205925429,37.5466851213531
서울특별시 강동구 성내동 386-14,강동구,11250670,성내3동,1991-04-08,579.95,9.0,1174010800003860014,127.13461032764,37.5319335709019
서울특별시 금천구 시흥동 872-1,금천구,11180570,시흥1동,2005-01-17,286.3,8.0,1154510300008720001,126.902250086722,37.4576489538235
서울특별시 금천구 시흥동 943-8,금천구,11180590,시흥3동,2000-06-26,243.4,8.0,1154510300009430008,126.90535857218,37.4435252164768
서울특별시 강북구 수유동 281-48,강북구,11090740,우이동,2013-10-24,418.0,16.0,1130510300002810048,127.013720763061,37.6465150000741
서울특별시 도봉구 방학동 630-12,도봉구,11100560,방학2동,2010-08-13,339.8,12.0,1132010600006300012,127.033617961186,37.6665006482824
서울특별시 도봉구 쌍문동 138-142,도봉구,11100530,쌍문3동,2011-06-14,207.9,8.0,1132010500001380142,127.031721465394,37.6498415679723
서울특별시 도봉구 쌍문동 287,도봉구,11100510,쌍문1동,2011-08-09,333.0,11.0,1132010500002870000,127.024311636609,37.6506799806261
서울특별시 마포구 공덕동 256-24,마포구,11140770,공덕동,1970-12-28,0.0,2.0,1144010200002560024,126.954222529899,37.5450517710791
서울특별시 서대문구 북아현동 1-349,서대문구,11130730,충현동,1993-09-04,182.0,3.0,1141011000000010349,126.954085943242,37.5653514644532
서울특별시 서대문구 북아현동 1-351,서대문구,11130730,충현동,1995-09-04,437.34,13.0,1141011000000010351,126.953642536402,37.5652465053383
서울특별시 서대문구 북아현동 1-369,서대문구,11130730,충현동,1988-09-14,0.0,4.0,1141011000000010369,126.957547865106,37.5652514880739
서울특별시 서대문구 북아현동 1-388,서대문구,11130730,충현동,1991-05-24,0.0,7.0,1141011000000010388,126.954444829825,37.5659642807645
서울특별시 서대문구 북아현동 1-406,서대문구,11130730,충현동,2003-09-24,344.0,7.0,1141011000000010406,126.952898291118,37.566197842731
서울특별시 서대문구 북아현동 1-441,서대문구,11130730,충현동,2004-06-25,327.0,8.0,1141011000000010441,126.955180041951,37.5645618914798
서울특별시 서대문구 북아현동 1-479,서대문구,11130730,충현동,2002-09-07,171.6,6.0,1141011000000010479,126.956321207851,37.5631822631688
서울특별시 서대문구 북아현동 1-480,서대문구,11130730,충현동,1995-12-12,182.75,8.0,1141011000000010480,126.956316181916,37.5630668436701
서울특별시 서대문구 북아현동 1-495,서대문구,11130730,충현동,2003-05-12,370.0,21.0,1141011000000010495,126.955516791433,37.5631995322576
