"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2026","11650","서초구","10200","양재동","1","대지","0361","0003","양재골든빌-2","20260308","70000","45.24","29.000000","4","","","2000","연립다세대","중개거래","서울 서초구"
"2026","11710","송파구","10800","문정동","1","대지","0622","0000","송파한화오벨리스크","20260308","18900","24.66","31.746000","7","","","2013","오피스텔","중개거래","서울 송파구"
"2026","11260","중랑구","10100","면목동","1","대지","0003","0039","애플하우스","20260308","23000","24.793","24.000000","4","","","2018","연립다세대","중개거래","서울 중랑구"
"2026","11305","강북구","10100","미아동","1","대지","1356","0000","경남아너스빌(1356-0)","20260308","85000","84.873","0.000000","18","","","2003","아파트","중개거래","서울 강북구"
"2026","11620","관악구","10200","신림동","1","대지","1615","0003","파인센트럴빌","20260308","42900","55.6","35.000000","2","","","2016","연립다세대","중개거래","서울 관악구"
"2026","11545","금천구","10300","시흥동","1","대지","0883","0011","금천리메인시티","20260308","15300","22.35","36.010000","10","","","2018","오피스텔","중개거래","서울 금천구"
"2026","11470","양천구","10200","목동","1","대지","0752","0001","극동늘푸른","20260308","88500","59.91","0.000000","8","","","1998","아파트","중개거래","서울 양천구"
"2026","11230","동대문구","10600","장안동","1","대지","0372","0016","청솔아파트(B동)","20260308","40000","53.79","0.000000","9","","","2015","아파트","중개거래","서울 동대문구"
"2026","11440","마포구","12500","성산동","1","대지","0638","0008","(638-8)","20260308","29600","40.84","174.000000","2","","","1997","연립다세대","중개거래","서울 마포구"
"2026","11620","관악구","10100","봉천동","1","대지","1719","0000","관악동부센트레빌","20260308","114500","59.8","0.000000","10","","","2004","아파트","중개거래","서울 관악구"
"2026","11710","송파구","11200","오금동","1","대지","0119","0027","그랑밸리(119-27)","20260308","63000","54.02","0.000000","2","","","2012","아파트","중개거래","서울 송파구"
"2026","11140","중구","16500","황학동","1","대지","0019","0000","그랜드힐오피스텔","20260308","20000","24.15","0.000000","10","","","2017","아파트","중개거래","서울 중구"
"2026","11110","종로구","11800","내수동","1","대지","0074","0000","광화문시대","20260308","28500","35.71","47.730000","8","","","2004","오피스텔","중개거래","서울 종로구"
"2026","11380","은평구","10800","역촌동","1","대지","0058","0024","현대하우징","20260308","18200","29.97","17.000000","3","","","2012","연립다세대","중개거래","서울 은평구"
"2026","11500","강서구","10100","염창동","1","대지","0246","0023","극동","20260308","114000","104.15","0.000000","3","","","2000","아파트","중개거래","서울 강서구"
"2026","11110","종로구","18600","신영동","1","대지","0105","0021","파크힐나동","20260308","37800","61.38","36.000000","5","","","2011","연립다세대","직거래",""
"2026","11470","양천구","10200","목동","1","대지","0772","0015","건진아빌라(772-15)","20260308","52000","47.2","29.000000","1","","","1995","연립다세대","중개거래","서울 양천구"
"2026","11110","종로구","16700","충신동","1","대지","0062","0002","CS타워","20260308","16000","43.16","56.540000","4","","","2011","오피스텔","중개거래","서울 종로구"
"2026","11500","강서구","10100","염창동","1","대지","0263","0000","태진한솔","20260308","97000","58.87","0.000000","6","","","1994","아파트","중개거래","서울 강서구"
"2026","11320","도봉구","10700","창동","1","대지","0316","0000","창동주공2단지","20260308","53900","49.94","0.000000","15","","","1990","아파트","중개거래","서울 도봉구"
"2026","11710","송파구","11100","방이동","1","대지","0212","0008","코오롱아파트","20260308","223000","84.95","0.000000","13","","","1991","아파트","중개거래","서울 강남구, 서울 송파구"
"2026","11530","구로구","10200","구로동","1","대지","0103","0006","구로 오네뜨 시티","20260308","21350","29.9","42.670000","12","","","2022","오피스텔","중개거래","서울 구로구"
"2026","11500","강서구","10300","화곡동","1","대지","0918","0025","AndPra레지던스","20260308","10000","15.26","0.000000","7","","","2013","아파트","중개거래","서울 강서구"
"2026","11230","동대문구","10500","답십리동","1","대지","0498","0007","청계지웰에스테이트","20260308","13900","19.525","0.000000","13","","","2012","아파트","중개거래","서울 동대문구"
"2026","11320","도봉구","10500","쌍문동","1","대지","0721","0000","극동아파트","20260308","46500","84.9","0.000000","2","","","1996","아파트","중개거래","서울 도봉구"
"2026","11500","강서구","10100","염창동","1","대지","0263","0000","태진한솔","20260308","122000","104.82","0.000000","2","","","1994","아파트","중개거래","서울 강동구, 서울 강서구"
"2026","11290","성북구","10400","동소문동1가","1","대지","0055","0001","광국빌라","20260308","30000","60.73","32.000000","4","","","1994","연립다세대","직거래",""
"2026","11320","도봉구","10700","창동","1","대지","0347","0000","창동주공3단지(해등마을)","20260308","70000","58.01","0.000000","9","","","1990","아파트","중개거래","서울 도봉구"
"2026","11650","서초구","10300","우면동","1","대지","0008","0000","청화빌라","20260308","75000","67.9","62.000000","3","","","1989","연립다세대","중개거래","서울 서초구"
"2026","11710","송파구","11100","방이동","1","대지","0224","0014","TheHerman","20260308","48000","45.35","27.000000","3","","","2015","연립다세대","중개거래","서울 송파구"
"2026","11740","강동구","10300","상일동","1","대지","0490","0000","고덕리엔파크3단지","20260308","109000","59.72","0.000000","5","","","2011","아파트","중개거래","서울 강동구"
"2026","11350","노원구","10200","월계동","1","대지","0780","0000","청백3","20260307","36500","49.77","0.000000","7","","","1998","아파트","중개거래","서울 노원구"
"2026","11260","중랑구","10400","묵동","1","대지","0385","0000","현대아이파크","20260307","89250","84.978","0.000000","20","","","2002","아파트","중개거래","서울 중랑구"
"2026","11110","종로구","11500","사직동","1","대지","0009","0000","광화문스페이스본(101동~105동)","20260307","194000","94.51","0.000000","5","","","2008","아파트","중개거래","서울 종로구"
"2026","11680","강남구","11400","일원동","1","대지","0649","0008","649-8","20260307","81500","25.71","21.000000","3","","","2020","연립다세대","중개거래","서울 강남구"
"2026","11350","노원구","10500","상계동","1","대지","1382","0012","타워그린빌라A","20260307","34600","53.28","32.000000","4","","","1995","연립다세대","중개거래","서울 노원구"
"2026","11680","강남구","10400","청담동","1","대지","0043","0001","현대빌라(43-1)","20260307","250000","148.77","0.000000","6","","","1992","아파트","중개거래","서울 강남구"
"2026","11230","동대문구","10200","용두동","1","대지","0798","0000","청량리역한양수자인그라시엘","20260307","170000","84.97","0.000000","35","","","2023","아파트","중개거래","서울 강동구, 서울 동대문구, 서울 서초구"
"2026","11320","도봉구","10600","방학동","1","대지","0313","0036","광명그린빌라1차B동","20260307","13000","45.21","28.000000","3","","","1993","연립다세대","중개거래","서울 도봉구"
"2026","11590","동작구","10200","상도동","1","대지","0414","0000","건영","20260307","70000","32.8","0.000000","3","","","1997","아파트","중개거래","서울 동작구"
"2026","11620","관악구","10100","봉천동","1","대지","1672","0010","탑","20260307","54500","66.28","0.000000","5","","","2004","아파트","중개거래","서울 관악구"
"2026","11710","송파구","11200","오금동","1","대지","0011","0000","현대백조","20260307","62900","31","0.000000","1","","","1997","아파트","중개거래","서울 송파구"
"2026","11530","구로구","10200","구로동","1","대지","1256","0000","구로현대","20260307","63000","56.49","0.000000","7","","","1992","아파트","중개거래","서울 구로구"
"2026","11560","영등포구","13300","대림동","1","대지","0990","0025","(990-25)","20260307","37000","46.06","32.000000","2","","","2015","연립다세대","중개거래","서울 영등포구"
"2026","11620","관악구","10100","봉천동","1","대지","0935","0028","(935-28)","20260307","17000","36.76","32.000000","2","","","1990","연립다세대","중개거래","서울 관악구"
"2026","11215","광진구","10700","화양동","1","대지","0174","0000","건대 트레비앙 오피스텔","20260307","27000","17.462","30.325600","8","","","2023","오피스텔","중개거래","서울 광진구"
"2026","11230","동대문구","10600","장안동","1","대지","0316","0006","J-타워","20260307","37000","54.42","31.000000","6","","","2018","연립다세대","중개거래","서울 동대문구"
"2026","11620","관악구","10100","봉천동","1","대지","1717","0000","관악푸르지오","20260307","110000","59.58","0.000000","18","","","2004","아파트","중개거래","서울 관악구"
"2026","11560","영등포구","13300","대림동","1","대지","0785","0001","현대1","20260307","70000","84.75","0.000000","3","","","1992","아파트","중개거래","서울 영등포구"
"2026","11710","송파구","11400","마천동","1","대지","0319","0000","금호어울림","20260307","127500","116.25","0.000000","12","","","2006","아파트","중개거래","서울 송파구"
